customer_id,first_name,last_name,gender,age,dob,email,phone,city,state,country,postal_code,loyalty_tier,total_spend,is_active,marketing_opt_in,created_ts,last_login_ts,record_load_date,source_system
CUST05831,Amit,Iyer,M,-3.0,2024-06-26,user4416mail.com,12345,Christchurch,,,6021,SILVER,24158.28,,,2024-03-20 00:00:00,invalid_ts,2024-08-13,ECOM
CUST06324,Amit,Kumar,F,-3.0,invalid_date,user4417@mail.com,,Auckland,North,AU,1010,,,N,N,,invalid_ts,invalid_date,
CUST00830,Vikram,Brown,F,-3.0,,user4418mail.com,12345,Auckland,North,NZ,1010,PLATINUM,35351.97,,Y,invalid_ts,2025-08-24 00:00:00,,
CUST06113,Rahul,Mehta,M,31.0,invalid_date,user4419mail.com,9140549294,Auckland,South,AU,,GOLD,,,,invalid_ts,2024-02-22 00:00:00,2024-06-12,
CUST04597,Neha,Singh,,61.0,,user4420@mail.com,,,South,,ABCDE,,,,Y,2025-08-26 00:00:00,,2024-06-11,CRM
CUST01127,Amit,Sharma,O,,invalid_date,user4421mail.com,12345,Auckland,,,,PLATINUM,43119.03,N,N,2024-08-14 00:00:00,invalid_ts,,CRM
CUST05769,,Iyer,O,,2025-03-31,user4422@mail.com,,,,AU,,PLATINUM,,Y,N,invalid_ts,2025-07-23 00:00:00,invalid_date,CRM
CUST00802,David,Kumar,O,-3.0,,,9377419161,Auckland,South,NZ,,SILVER,,N,,invalid_ts,invalid_ts,2025-11-12,ECOM
CUST06198,Anna,Wilson,M,,,user4424mail.com,9442577540,Christchurch,South,NZ,ABCDE,SILVER,22124.34,,,,2025-03-29 00:00:00,2024-12-05,POS
CUST04372,John,Iyer,F,35.0,2024-09-01,user4425mail.com,9913932095,Wellington,North,,,SILVER,,,N,2024-08-23 00:00:00,invalid_ts,2025-06-26,CRM
CUST03466,Sara,Mehta,F,34.0,2025-04-16,user4426@mail.com,12345,Christchurch,North,AU,ABCDE,,1790.25,N,N,2024-12-26 00:00:00,,2025-06-03,POS
CUST01233,Amit,Singh,O,-3.0,2024-05-23,user4427@mail.com,,Christchurch,,AU,,PLATINUM,28670.73,N,,2024-10-08 00:00:00,,2025-06-03,
CUST02617,Neha,Das,F,,invalid_date,user4428mail.com,12345,,North,AU,,,49345.0,,,,invalid_ts,2025-05-14,
CUST00639,Anna,Brown,,28.0,,user4429@mail.com,9552109742,Wellington,South,AU,1010,GOLD,,Y,Y,,invalid_ts,2024-04-26,
CUST01664,John,Das,M,70.0,invalid_date,,12345,Christchurch,North,NZ,ABCDE,,14677.16,Y,Y,,invalid_ts,,POS
CUST03497,Neha,Taylor,,-3.0,2025-11-14,user4431@mail.com,9305411994,,North,,,SILVER,,,,2024-09-30 00:00:00,2024-09-12 00:00:00,2024-07-09,
CUST03100,Amit,Patel,M,19.0,2024-11-22,user4432mail.com,12345,Auckland,North,,1010,,1165.19,N,Y,,invalid_ts,,CRM
CUST06407,Sara,,F,-3.0,invalid_date,,12345,Christchurch,North,,1010,PLATINUM,,Y,Y,2025-09-09 00:00:00,,2024-01-22,CRM
CUST00141,Sara,Iyer,,66.0,invalid_date,,12345,,North,,6021,GOLD,17044.21,Y,,,invalid_ts,invalid_date,POS
CUST03948,Sara,,M,-3.0,,user4435mail.com,9507443476,Wellington,South,,1010,GOLD,32966.1,Y,Y,,invalid_ts,,ECOM
CUST00366,Neha,Kumar,F,46.0,2024-12-31,user4436mail.com,12345,Christchurch,North,,,GOLD,18911.98,,N,invalid_ts,,,
CUST06999,,,M,-3.0,,user4437mail.com,12345,Christchurch,North,NZ,6021,SILVER,,,Y,2024-06-21 00:00:00,invalid_ts,invalid_date,
CUST03636,Neha,Mehta,O,33.0,invalid_date,user4438@mail.com,9249703967,,South,NZ,6021,PLATINUM,,,,2025-09-17 00:00:00,,,ECOM
CUST01969,Sara,,F,40.0,invalid_date,,12345,Auckland,,,1010,,,Y,N,invalid_ts,,,ECOM
CUST00448,Amit,Singh,F,60.0,,user4440mail.com,,Auckland,,,6021,PLATINUM,32861.34,N,,2024-02-17 00:00:00,,,POS
CUST01700,Neha,Brown,,,2025-01-31,user4441@mail.com,,Auckland,South,,6021,GOLD,22485.19,N,N,invalid_ts,invalid_ts,,CRM
CUST01967,David,Brown,M,,invalid_date,user4442mail.com,,Auckland,South,AU,,,,Y,Y,invalid_ts,invalid_ts,2025-11-11,POS
CUST01579,Neha,Mehta,F,47.0,invalid_date,user4443@mail.com,12345,Auckland,,NZ,,SILVER,,Y,,invalid_ts,2025-06-24 00:00:00,,CRM
CUST02551,,Sharma,,,invalid_date,user4444mail.com,9922842911,Auckland,North,,1010,PLATINUM,49282.94,N,Y,,,invalid_date,CRM
CUST06940,John,Iyer,F,54.0,2024-06-14,user4445@mail.com,,Christchurch,North,,,,,Y,Y,2025-03-15 00:00:00,2024-03-09 00:00:00,,
CUST03171,Neha,Iyer,M,,2024-01-07,user4446mail.com,,,,NZ,6021,,,,,,,,ECOM
CUST01758,John,Sharma,F,-3.0,invalid_date,,12345,,South,,6021,,,,Y,,invalid_ts,invalid_date,ECOM
CUST02135,Anna,Wilson,O,,,,,Auckland,,,6021,PLATINUM,,,Y,,2024-03-24 00:00:00,,
CUST02499,Neha,Das,F,-3.0,invalid_date,,12345,Christchurch,North,,,SILVER,,Y,,,2025-03-22 00:00:00,,CRM
CUST01685,Anna,Mehta,F,-3.0,2025-10-24,,9591384120,Auckland,South,AU,ABCDE,GOLD,,Y,N,2024-06-08 00:00:00,invalid_ts,2025-09-24,POS
CUST06747,David,Patel,M,,,user4451@mail.com,,Wellington,South,AU,1010,,40790.73,Y,Y,2024-01-12 00:00:00,,2025-10-11,
CUST05418,Neha,Mehta,,,,user4452@mail.com,9350080867,Christchurch,,AU,ABCDE,,,,,invalid_ts,2024-11-02 00:00:00,invalid_date,ECOM
CUST06969,,Mehta,O,,,user4453mail.com,,Christchurch,North,AU,6021,,,Y,N,invalid_ts,,invalid_date,ECOM
CUST04759,Rahul,Sharma,M,,2025-10-06,user4454mail.com,,Wellington,,NZ,ABCDE,GOLD,,N,,,,invalid_date,CRM
CUST01238,Vikram,Iyer,,-3.0,invalid_date,user4455mail.com,9255197896,Auckland,,NZ,,PLATINUM,30747.95,Y,Y,,invalid_ts,2024-02-21,POS
CUST03637,Neha,Kumar,F,,invalid_date,user4456mail.com,12345,Wellington,North,AU,ABCDE,SILVER,,N,Y,2024-11-11 00:00:00,,2024-03-06,ECOM
CUST00001,Anna,Wilson,M,,,user4457mail.com,,Wellington,South,,6021,GOLD,47362.51,N,N,invalid_ts,2025-01-01 00:00:00,,POS
CUST01428,Vikram,Wilson,O,-3.0,2024-11-22,user4458@mail.com,12345,Wellington,,NZ,ABCDE,PLATINUM,,,Y,2025-11-01 00:00:00,invalid_ts,invalid_date,POS
CUST00448,David,Iyer,M,-3.0,,user4459mail.com,,Wellington,South,NZ,ABCDE,PLATINUM,46616.14,,Y,2024-09-08 00:00:00,,invalid_date,ECOM
CUST05348,Anna,,O,54.0,,user4460mail.com,9276289567,Wellington,North,NZ,,GOLD,8346.22,,,2024-04-24 00:00:00,2025-08-06 00:00:00,2024-10-04,
CUST01813,Amit,Sharma,O,-3.0,,user4461mail.com,,Christchurch,,,1010,,,Y,N,,invalid_ts,,POS
CUST05509,,Brown,M,-3.0,2025-06-30,,12345,Wellington,,NZ,6021,GOLD,42535.01,N,Y,invalid_ts,,2025-03-15,ECOM
CUST00573,Amit,Sharma,F,33.0,2024-11-26,user4463@mail.com,9183790980,Wellington,,NZ,1010,,,Y,N,invalid_ts,2024-07-12 00:00:00,,
CUST05436,Rahul,Sharma,M,-3.0,2025-09-07,user4464@mail.com,12345,Wellington,North,NZ,6021,SILVER,220.26,Y,,,,invalid_date,POS
CUST01340,,Singh,,-3.0,invalid_date,user4465mail.com,9166609403,Wellington,South,,1010,,48398.7,Y,Y,2024-05-20 00:00:00,2025-02-10 00:00:00,2025-11-18,
CUST05040,Riya,Kumar,O,71.0,2025-08-18,user4466@mail.com,,Christchurch,,AU,ABCDE,,,,Y,invalid_ts,,2024-10-09,ECOM
CUST04999,Priya,Patel,,28.0,2025-02-13,user4467mail.com,,,North,NZ,ABCDE,PLATINUM,,Y,,2024-09-09 00:00:00,invalid_ts,,ECOM
CUST00491,Priya,Kumar,F,,invalid_date,,9785813800,Auckland,South,AU,,PLATINUM,8767.5,,Y,invalid_ts,2025-05-05 00:00:00,invalid_date,POS
CUST04470,Neha,Singh,,-3.0,invalid_date,user4469mail.com,9375805724,Wellington,North,AU,,SILVER,42013.75,Y,,invalid_ts,invalid_ts,2025-07-21,POS
CUST03527,Anna,Taylor,,-3.0,,user4470mail.com,9181399493,Wellington,North,NZ,6021,,35211.95,,,,,,ECOM
CUST02870,Neha,Iyer,O,19.0,,,,Wellington,North,NZ,6021,,11399.39,N,,invalid_ts,2024-09-11 00:00:00,2024-11-13,POS
CUST06495,Neha,Patel,O,-3.0,,user4472mail.com,9932362225,,North,AU,6021,PLATINUM,48634.34,Y,N,invalid_ts,2024-03-27 00:00:00,2025-08-30,POS
CUST06901,Riya,Taylor,O,,,user4473@mail.com,12345,,South,,,SILVER,23776.53,,N,invalid_ts,2025-11-29 00:00:00,2024-03-01,CRM
CUST05141,Neha,Iyer,M,,invalid_date,,,Wellington,North,,6021,,16995.97,N,,invalid_ts,invalid_ts,2024-05-04,ECOM
CUST00595,Amit,Taylor,F,-3.0,2024-12-16,user4475mail.com,9177817562,Wellington,South,NZ,,PLATINUM,46697.1,,,,2024-10-14 00:00:00,2025-10-18,POS
CUST06567,Riya,Sharma,M,44.0,invalid_date,,12345,,South,NZ,6021,SILVER,,Y,,invalid_ts,2025-05-14 00:00:00,,ECOM
CUST06820,Amit,Singh,M,,2024-06-19,user4477mail.com,,,South,,1010,GOLD,,N,Y,invalid_ts,invalid_ts,,POS
CUST00370,Riya,Das,F,,2025-09-21,user4478@mail.com,,Wellington,South,NZ,1010,PLATINUM,28639.87,Y,Y,2025-04-07 00:00:00,2025-08-09 00:00:00,2024-08-31,
CUST05381,Vikram,Mehta,O,54.0,,user4479mail.com,12345,Wellington,North,NZ,6021,SILVER,19973.82,N,Y,,,invalid_date,CRM
CUST05612,John,Das,F,-3.0,,user4480@mail.com,,Christchurch,,,ABCDE,PLATINUM,,N,Y,2024-12-19 00:00:00,,2024-02-10,POS
CUST02965,Priya,Brown,M,-3.0,2024-01-26,user4481@mail.com,9110784183,Wellington,South,NZ,ABCDE,PLATINUM,,N,Y,,invalid_ts,invalid_date,CRM
CUST04050,Amit,Singh,O,-3.0,invalid_date,user4482@mail.com,9453887831,Christchurch,,AU,ABCDE,GOLD,25346.02,N,,invalid_ts,2024-01-20 00:00:00,2025-09-28,
CUST05426,Rahul,Iyer,F,-3.0,2024-12-31,,9107735568,,North,NZ,ABCDE,SILVER,23178.29,Y,Y,2024-10-14 00:00:00,2024-02-01 00:00:00,,POS
CUST05863,David,Taylor,M,,2025-08-05,user4484mail.com,9246977235,Christchurch,North,,1010,SILVER,22987.48,Y,N,,invalid_ts,2024-05-28,ECOM
CUST01607,Priya,Wilson,M,51.0,,,,Auckland,South,,6021,PLATINUM,,N,Y,2024-01-11 00:00:00,,invalid_date,POS
CUST01527,David,,M,-3.0,2025-05-10,user4486@mail.com,12345,Auckland,,NZ,1010,SILVER,,Y,N,2025-10-18 00:00:00,2024-06-20 00:00:00,invalid_date,CRM
CUST04052,David,Patel,M,,2024-12-10,user4487mail.com,,Christchurch,North,,6021,GOLD,23979.02,Y,N,invalid_ts,2025-11-21 00:00:00,invalid_date,ECOM
CUST04188,Sara,Das,O,22.0,2024-04-13,user4488@mail.com,12345,Wellington,South,NZ,ABCDE,,48296.23,Y,,,2025-11-22 00:00:00,,POS
CUST04517,Vikram,Das,M,37.0,2025-04-07,user4489mail.com,12345,,,NZ,1010,,34209.64,N,Y,invalid_ts,invalid_ts,2024-06-06,ECOM
CUST00605,Rahul,Patel,F,,invalid_date,,12345,Christchurch,North,,ABCDE,SILVER,,Y,,,2024-11-14 00:00:00,,POS
CUST04712,,Taylor,,46.0,invalid_date,,9254550889,Auckland,South,,ABCDE,SILVER,,N,Y,2025-02-22 00:00:00,invalid_ts,invalid_date,ECOM
CUST05798,Sara,,,-3.0,,user4492@mail.com,9252666703,Christchurch,South,NZ,ABCDE,,46357.66,,,invalid_ts,invalid_ts,,POS
CUST00168,Vikram,Mehta,F,-3.0,,user4493@mail.com,9565730810,,North,,ABCDE,GOLD,14317.07,Y,,,2024-08-14 00:00:00,2025-07-13,POS
CUST03023,Neha,Singh,O,,,user4494mail.com,12345,Christchurch,,AU,6021,,,,N,2025-11-19 00:00:00,2025-11-17 00:00:00,2024-05-17,ECOM
CUST02020,Anna,Taylor,M,-3.0,2025-05-04,user4495@mail.com,9881267368,,,AU,ABCDE,PLATINUM,21117.56,N,,2024-10-27 00:00:00,,2025-05-30,
CUST03822,David,Patel,F,-3.0,,user4496mail.com,12345,Christchurch,North,NZ,ABCDE,PLATINUM,,N,Y,invalid_ts,,invalid_date,ECOM
CUST05648,Rahul,Brown,O,26.0,invalid_date,,9486880888,Wellington,,AU,,GOLD,,N,N,invalid_ts,2025-09-28 00:00:00,invalid_date,CRM
CUST00226,Neha,Wilson,O,-3.0,2025-06-13,user4498@mail.com,12345,Auckland,,AU,,PLATINUM,37876.03,,Y,2025-11-20 00:00:00,invalid_ts,2025-05-14,POS
CUST00893,Sara,Mehta,F,-3.0,,,,Christchurch,South,NZ,1010,GOLD,,Y,,invalid_ts,invalid_ts,,
CUST06661,,Sharma,O,-3.0,,user4500@mail.com,12345,,South,AU,,,,,N,2025-08-05 00:00:00,2025-06-19 00:00:00,2024-10-16,CRM
CUST03736,Amit,Iyer,,24.0,,user4501mail.com,,Christchurch,,,6021,SILVER,22123.13,N,,invalid_ts,2025-05-06 00:00:00,,POS
CUST02242,Amit,Taylor,,49.0,invalid_date,user4502mail.com,12345,Auckland,North,AU,1010,GOLD,,N,,invalid_ts,,invalid_date,ECOM
CUST02024,Rahul,Wilson,O,41.0,2024-03-12,,,Auckland,North,AU,6021,SILVER,15648.68,N,,2024-10-23 00:00:00,invalid_ts,,ECOM
CUST02625,Riya,Das,O,-3.0,invalid_date,user4504@mail.com,,Wellington,South,,6021,SILVER,1574.37,N,,2024-02-20 00:00:00,,invalid_date,CRM
CUST06139,Vikram,Iyer,M,-3.0,2024-02-10,user4505mail.com,12345,Wellington,North,NZ,ABCDE,PLATINUM,,,,invalid_ts,2025-09-12 00:00:00,invalid_date,
CUST00988,,,O,-3.0,2025-05-26,user4506@mail.com,12345,,,NZ,6021,GOLD,,,N,invalid_ts,2025-04-07 00:00:00,invalid_date,POS
CUST00174,,Sharma,,36.0,,user4507@mail.com,9806377996,Wellington,,AU,1010,GOLD,46890.43,N,Y,2024-01-27 00:00:00,,invalid_date,POS
CUST02950,Amit,Mehta,F,-3.0,invalid_date,,9741220574,Wellington,,NZ,6021,GOLD,,Y,,2024-04-27 00:00:00,2024-06-06 00:00:00,2025-06-27,POS
CUST02857,Neha,Wilson,M,,,user4509@mail.com,12345,,North,AU,ABCDE,,,Y,Y,invalid_ts,invalid_ts,2025-01-21,
CUST04088,David,Brown,M,,2025-04-21,user4510@mail.com,9396418789,Wellington,South,NZ,6021,SILVER,40991.52,N,,invalid_ts,invalid_ts,invalid_date,CRM
CUST04385,,Sharma,M,22.0,,user4511@mail.com,12345,Christchurch,North,AU,1010,GOLD,,N,Y,2024-09-29 00:00:00,,invalid_date,POS
CUST01573,David,Kumar,F,52.0,invalid_date,,12345,Auckland,South,AU,1010,GOLD,,,,2025-03-21 00:00:00,invalid_ts,,ECOM
CUST05690,Sara,Mehta,M,31.0,invalid_date,user4513@mail.com,9778503785,Christchurch,South,,ABCDE,,,Y,Y,2024-02-15 00:00:00,,,
CUST02412,Anna,Brown,O,-3.0,,user4514@mail.com,9550460206,,,NZ,,SILVER,25691.52,,N,invalid_ts,,2025-09-20,
CUST05738,Priya,Brown,M,,,user4515@mail.com,9798630137,Auckland,South,,,,38440.51,,Y,,2025-04-10 00:00:00,invalid_date,CRM
CUST01727,Riya,,,,invalid_date,,9390151283,Auckland,North,NZ,ABCDE,GOLD,40561.37,,Y,invalid_ts,,invalid_date,
CUST02461,Rahul,Taylor,M,-3.0,,,12345,Christchurch,South,AU,,GOLD,,Y,,2025-02-14 00:00:00,invalid_ts,2024-07-12,POS
CUST03704,Riya,Wilson,M,-3.0,,user4518mail.com,12345,Christchurch,North,AU,ABCDE,SILVER,,Y,N,2024-10-03 00:00:00,invalid_ts,2024-06-12,ECOM
CUST05476,Vikram,Iyer,M,,invalid_date,user4519mail.com,12345,Wellington,,,ABCDE,,17159.11,,N,,,,ECOM
CUST06951,Rahul,Patel,,-3.0,2025-03-26,user4520@mail.com,12345,Auckland,North,,ABCDE,,,,N,invalid_ts,2025-05-09 00:00:00,,ECOM
CUST05341,John,Wilson,F,,,,,Auckland,North,NZ,6021,GOLD,14165.25,Y,N,invalid_ts,invalid_ts,,ECOM
CUST04160,David,,,43.0,2024-02-06,user4522@mail.com,12345,,,NZ,6021,SILVER,21294.97,Y,Y,invalid_ts,2025-06-11 00:00:00,,
CUST01205,John,Taylor,,51.0,invalid_date,,9916202979,Christchurch,North,AU,1010,,,N,Y,invalid_ts,2024-09-22 00:00:00,invalid_date,CRM
CUST03041,Anna,Patel,M,,invalid_date,user4524mail.com,,Christchurch,South,NZ,1010,SILVER,,Y,,2025-09-30 00:00:00,2025-07-19 00:00:00,,CRM
CUST00696,Amit,Kumar,M,19.0,2024-02-24,user4525@mail.com,9833813038,Christchurch,,AU,6021,GOLD,5885.97,,Y,invalid_ts,,2024-01-21,
CUST06362,,Singh,O,-3.0,invalid_date,user4526@mail.com,,Auckland,South,AU,,,,N,Y,invalid_ts,invalid_ts,invalid_date,ECOM
CUST05374,Neha,Singh,M,53.0,2025-08-06,,,Wellington,,AU,,SILVER,,N,,,,,POS
CUST04317,Rahul,Mehta,O,-3.0,2025-02-16,,9644698793,Auckland,,,ABCDE,GOLD,24274.23,Y,,2024-11-15 00:00:00,invalid_ts,invalid_date,ECOM
CUST06285,Anna,,O,74.0,2025-07-12,user4529mail.com,,Auckland,North,,ABCDE,PLATINUM,,Y,,invalid_ts,,,POS
CUST04215,Neha,Sharma,F,,,,9157210959,Auckland,North,AU,1010,SILVER,42282.2,Y,Y,2024-07-20 00:00:00,2024-12-09 00:00:00,invalid_date,POS
CUST04390,Neha,Kumar,F,-3.0,invalid_date,,9407173533,Wellington,North,NZ,,SILVER,44127.43,Y,Y,invalid_ts,invalid_ts,,POS
CUST01278,,Taylor,M,34.0,2024-11-26,user4532mail.com,9143196583,Auckland,South,,ABCDE,PLATINUM,19480.5,N,N,invalid_ts,invalid_ts,2025-06-15,CRM
CUST06127,Amit,Sharma,,64.0,invalid_date,user4533@mail.com,,Wellington,,AU,ABCDE,GOLD,,Y,N,invalid_ts,invalid_ts,,ECOM
CUST06893,Riya,Taylor,,-3.0,invalid_date,user4534@mail.com,9249491531,,South,AU,1010,SILVER,30466.19,,,,,2025-03-02,CRM
CUST04528,Neha,Taylor,O,-3.0,2024-01-03,,,Christchurch,South,,1010,,,,,,2025-08-28 00:00:00,invalid_date,CRM
CUST00615,John,Singh,M,-3.0,,user4536mail.com,9113322445,Christchurch,North,AU,ABCDE,GOLD,9796.78,Y,N,2024-05-07 00:00:00,invalid_ts,,
CUST01509,Rahul,Das,F,-3.0,2024-07-11,user4537mail.com,9534547913,Christchurch,North,AU,,PLATINUM,,Y,,invalid_ts,invalid_ts,2024-11-14,POS
CUST06869,Vikram,Patel,F,,invalid_date,user4538mail.com,,Christchurch,North,,6021,,,,,,,2025-07-27,CRM
CUST02525,Anna,Sharma,,55.0,,user4539@mail.com,9637393999,Auckland,South,NZ,,SILVER,,N,Y,invalid_ts,invalid_ts,,POS
CUST02738,,Brown,,-3.0,invalid_date,user4540mail.com,9482771833,Auckland,South,NZ,6021,PLATINUM,1874.86,,,invalid_ts,invalid_ts,2024-08-05,ECOM
CUST04570,Amit,Brown,F,-3.0,,,,,North,,6021,GOLD,,Y,N,invalid_ts,2024-11-03 00:00:00,,ECOM
CUST00147,Amit,Kumar,F,63.0,2025-07-23,,12345,Christchurch,South,,1010,,7553.98,Y,N,,2025-06-17 00:00:00,2025-04-02,ECOM
CUST04510,Amit,Mehta,F,71.0,2024-12-29,,9551033878,Christchurch,South,NZ,1010,PLATINUM,11132.5,N,,2024-08-24 00:00:00,invalid_ts,,
CUST06363,Neha,Das,M,34.0,invalid_date,user4544mail.com,9366691665,Auckland,,NZ,,SILVER,41454.19,,N,2024-08-11 00:00:00,invalid_ts,invalid_date,ECOM
CUST02619,John,Taylor,F,,,,12345,Wellington,South,AU,6021,,,,N,invalid_ts,,,CRM
CUST06333,Anna,,M,-3.0,,,,,South,NZ,ABCDE,SILVER,44227.75,N,,,2024-07-14 00:00:00,,POS
CUST04106,Rahul,Brown,F,,invalid_date,,,Wellington,South,,ABCDE,SILVER,28779.79,Y,Y,2024-06-25 00:00:00,,2024-04-24,
CUST04978,John,Mehta,M,-3.0,invalid_date,user4548mail.com,9715779770,Christchurch,,AU,6021,PLATINUM,34576.97,N,,invalid_ts,,,POS
CUST01389,Neha,Brown,F,-3.0,2024-05-02,user4549@mail.com,12345,Wellington,North,,6021,SILVER,49429.38,Y,Y,,2024-11-13 00:00:00,,ECOM
CUST03974,,Iyer,F,,,,12345,Christchurch,South,NZ,6021,,,Y,N,2025-05-21 00:00:00,invalid_ts,2025-05-22,CRM
CUST04227,Anna,Sharma,M,-3.0,invalid_date,user4551@mail.com,12345,Christchurch,North,,ABCDE,GOLD,,,Y,invalid_ts,2024-08-08 00:00:00,,CRM
CUST06979,Neha,Singh,,-3.0,2024-08-10,,9782514820,,South,NZ,,PLATINUM,36455.84,N,N,,2024-06-24 00:00:00,2025-08-02,POS
CUST03085,Amit,Kumar,,,,user4553@mail.com,12345,,South,NZ,6021,GOLD,14633.76,N,N,2025-02-21 00:00:00,invalid_ts,invalid_date,POS
CUST01054,Amit,Iyer,O,,2025-06-18,,12345,Christchurch,North,NZ,6021,,,N,Y,,2025-05-06 00:00:00,2025-03-09,ECOM
CUST03589,Neha,,,,invalid_date,user4555mail.com,12345,Auckland,,,1010,,17638.0,,N,,2024-07-18 00:00:00,,POS
CUST00955,Riya,Mehta,,-3.0,2025-10-19,user4556@mail.com,12345,Auckland,North,,1010,,22319.38,Y,,,invalid_ts,,
CUST00888,Rahul,Kumar,M,-3.0,,user4557mail.com,12345,Auckland,,NZ,ABCDE,,,Y,N,,,2024-11-04,
CUST03610,John,Brown,M,64.0,invalid_date,,9564008036,Auckland,North,NZ,,PLATINUM,48333.6,N,Y,invalid_ts,invalid_ts,,
CUST06304,John,Das,F,,invalid_date,user4559mail.com,,Wellington,South,NZ,6021,SILVER,17318.7,,Y,invalid_ts,invalid_ts,2025-10-08,CRM
CUST00395,Amit,Das,,,2024-01-07,user4560@mail.com,,,,,1010,,,N,N,,,2024-01-22,POS
CUST03157,Vikram,Mehta,,-3.0,2024-04-27,,9788973162,Auckland,,AU,1010,SILVER,16471.78,Y,Y,,invalid_ts,2024-01-05,ECOM
CUST03953,Rahul,Singh,O,38.0,invalid_date,user4562@mail.com,,Wellington,South,NZ,6021,,,Y,,2025-07-25 00:00:00,invalid_ts,,POS
CUST03186,Amit,Mehta,,-3.0,2025-03-31,user4563mail.com,12345,Auckland,,,ABCDE,GOLD,21149.08,,N,2024-02-04 00:00:00,invalid_ts,2024-11-27,
CUST02175,Amit,Brown,O,70.0,,,9230065582,Auckland,,AU,1010,GOLD,6977.02,,Y,,invalid_ts,invalid_date,ECOM
CUST05135,Riya,Singh,M,,invalid_date,,9613115546,,,AU,,SILVER,,,,invalid_ts,2025-09-03 00:00:00,,CRM
CUST01958,,Wilson,,-3.0,2025-03-17,user4566@mail.com,12345,Christchurch,North,AU,1010,SILVER,48722.83,,Y,2024-09-16 00:00:00,2025-01-04 00:00:00,invalid_date,
CUST02729,Sara,Brown,F,,2025-02-06,,,,North,NZ,,,25274.58,,,,invalid_ts,,POS
CUST05287,David,,,-3.0,2025-04-06,user4568mail.com,12345,Wellington,,,6021,GOLD,30077.12,,N,,,,
CUST06977,Anna,Das,,65.0,2024-01-26,,12345,Wellington,,,ABCDE,SILVER,,Y,N,invalid_ts,,,POS
CUST01786,Amit,Kumar,F,,,user4570@mail.com,12345,Auckland,,NZ,ABCDE,SILVER,,,N,invalid_ts,invalid_ts,invalid_date,POS
CUST02898,John,Patel,M,,,,12345,Christchurch,South,NZ,6021,SILVER,37095.04,,N,invalid_ts,2024-09-14 00:00:00,,POS
CUST03687,Sara,Wilson,F,,2024-09-01,,9479947132,Wellington,,NZ,ABCDE,PLATINUM,26953.81,N,,2024-08-08 00:00:00,invalid_ts,invalid_date,
CUST04901,Neha,Das,F,,invalid_date,user4573mail.com,9203431576,Christchurch,,,6021,PLATINUM,,N,N,invalid_ts,2024-01-18 00:00:00,invalid_date,POS
CUST03506,Neha,Singh,F,60.0,,user4574mail.com,9715836082,,North,,ABCDE,GOLD,15486.28,Y,N,,2024-01-27 00:00:00,invalid_date,ECOM
CUST00695,Rahul,Mehta,O,-3.0,2025-02-12,,12345,Christchurch,North,,,PLATINUM,,,,invalid_ts,invalid_ts,2024-04-15,ECOM
CUST01620,Anna,Patel,F,22.0,2024-05-24,,9766821720,Auckland,North,NZ,1010,SILVER,,N,Y,2024-02-06 00:00:00,,2024-06-11,
CUST04541,Neha,Brown,M,,invalid_date,,,Auckland,,AU,,,,Y,Y,,,2025-07-08,ECOM
CUST01912,Amit,Taylor,,,2024-02-21,,,Wellington,South,,6021,SILVER,27625.65,Y,N,invalid_ts,,,ECOM
CUST01042,Sara,Mehta,O,,,user4579@mail.com,12345,Christchurch,North,NZ,ABCDE,GOLD,,N,,2024-05-22 00:00:00,2024-08-25 00:00:00,,CRM
CUST01690,Neha,Kumar,M,,invalid_date,,,Wellington,South,NZ,ABCDE,,,N,,2025-09-23 00:00:00,,2025-04-06,
CUST01575,David,Singh,O,,2025-09-20,user4581@mail.com,12345,Christchurch,South,AU,1010,PLATINUM,,,Y,2024-03-15 00:00:00,,invalid_date,
CUST01447,Riya,Brown,M,,,,12345,Wellington,North,,1010,,20623.36,,Y,2025-04-18 00:00:00,,2025-10-19,CRM
CUST03157,Priya,Das,O,55.0,invalid_date,user4583mail.com,12345,Auckland,South,NZ,6021,SILVER,42330.87,Y,Y,,,invalid_date,POS
CUST05798,Amit,Kumar,F,-3.0,,user4584@mail.com,9472946055,Auckland,North,,,GOLD,6151.35,,,2025-08-17 00:00:00,invalid_ts,2024-01-06,POS
CUST05585,Anna,Wilson,,,invalid_date,user4585@mail.com,9514124380,Christchurch,South,,,SILVER,38574.88,N,,,invalid_ts,,CRM
CUST03912,Neha,Sharma,M,,2025-03-05,user4586@mail.com,12345,Wellington,,AU,,SILVER,,,N,2024-03-29 00:00:00,2025-09-20 00:00:00,,CRM
CUST02057,Priya,Sharma,F,-3.0,invalid_date,,,,South,NZ,6021,SILVER,,Y,N,2024-01-12 00:00:00,invalid_ts,invalid_date,CRM
CUST05065,Vikram,,F,67.0,2025-09-12,user4588@mail.com,9289044069,Christchurch,South,NZ,1010,GOLD,,Y,,2025-04-23 00:00:00,2024-05-01 00:00:00,2024-04-05,
CUST03752,Anna,Mehta,F,-3.0,2025-03-31,user4589mail.com,9623546794,Wellington,South,,,PLATINUM,19494.11,,Y,2025-04-27 00:00:00,2025-07-12 00:00:00,2024-02-25,CRM
CUST01840,Sara,Kumar,,-3.0,,user4590mail.com,,Auckland,South,AU,,PLATINUM,39005.76,Y,,2024-07-11 00:00:00,invalid_ts,2025-07-18,ECOM
